timestamp, name, index, memory.used [MiB]
2025/02/18 19:06:30.957, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:30.957, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:30.957, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:30.957, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:31.957, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:31.957, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:31.957, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:31.957, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:32.958, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:32.958, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:32.958, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:32.958, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:33.958, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:33.958, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:33.958, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:33.958, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:34.959, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:34.959, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:34.959, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:34.959, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:35.959, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:35.959, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:35.959, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:35.960, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:36.960, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:36.960, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:36.960, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:36.960, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:37.961, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:37.961, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:06:37.961, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:06:37.961, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:06:38.961, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:38.961, NVIDIA A100-SXM4-80GB, 1, 2773 MiB
2025/02/18 19:06:38.961, NVIDIA A100-SXM4-80GB, 2, 2775 MiB
2025/02/18 19:06:38.961, NVIDIA A100-SXM4-80GB, 3, 1023 MiB
2025/02/18 19:06:39.961, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:06:39.962, NVIDIA A100-SXM4-80GB, 1, 3467 MiB
2025/02/18 19:06:39.962, NVIDIA A100-SXM4-80GB, 2, 3477 MiB
