timestamp, name, index, memory.used [MiB]
2025/02/18 19:08:44.218, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:44.218, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:44.218, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:44.218, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:45.219, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:45.219, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:45.219, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:45.219, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:46.219, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:46.219, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:46.219, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:46.219, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:47.219, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:47.220, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:47.220, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:47.220, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:48.220, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:48.220, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:48.220, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:48.220, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:49.221, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:49.221, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:49.221, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:49.221, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:50.221, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:50.221, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:50.221, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:50.221, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:51.222, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:51.222, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:08:51.222, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:08:51.222, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:08:52.222, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:52.260, NVIDIA A100-SXM4-80GB, 1, 2349 MiB
2025/02/18 19:08:52.260, NVIDIA A100-SXM4-80GB, 2, 2349 MiB
2025/02/18 19:08:52.260, NVIDIA A100-SXM4-80GB, 3, 579 MiB
2025/02/18 19:08:53.261, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:08:53.261, NVIDIA A100-SXM4-80GB, 1, 2759 MiB
2025/02/18 19:08:53.261, NVIDIA A100-SXM4-80GB, 2, 2781 MiB
