timestamp, name, index, memory.used [MiB]
2025/02/18 19:10:43.131, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:43.132, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:43.132, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:43.132, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:44.132, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:44.132, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:44.132, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:44.132, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:45.133, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:45.133, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:45.133, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:45.133, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:46.133, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:46.134, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:46.134, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:46.134, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:47.134, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:47.134, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:47.134, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:47.134, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:48.135, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:48.135, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:48.135, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:48.135, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:49.135, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:49.135, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:49.135, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:49.135, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:50.135, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:50.136, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:10:50.136, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:10:50.136, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:10:51.136, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:10:51.136, NVIDIA A100-SXM4-80GB, 1, 2925 MiB
2025/02/18 19:10:51.136, NVIDIA A100-SXM4-80GB, 2, 2917 MiB
2025/02/18 19:10:51.136, NVIDIA A100-SXM4-80GB, 3, 1153 MiB
2025/02/18 19:10:52.136, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
