timestamp, name, index, memory.used [MiB]
2025/02/18 19:21:33.770, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:33.771, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:33.771, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:33.771, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:34.771, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:34.771, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:34.771, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:34.771, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:35.771, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:35.771, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:35.772, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:35.772, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:36.772, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:36.772, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:36.772, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:36.772, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:37.772, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:37.772, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:37.772, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:37.773, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:38.773, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:38.773, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:38.773, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:38.773, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:39.773, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:39.773, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:39.773, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:39.773, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:40.774, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:40.774, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:21:40.774, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:21:40.774, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:21:41.774, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:21:41.774, NVIDIA A100-SXM4-80GB, 1, 2879 MiB
