timestamp, name, index, memory.used [MiB]
2025/02/18 20:12:15.046, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:15.046, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:15.046, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:15.047, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:16.047, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:16.047, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:16.047, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:16.047, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:17.047, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:17.047, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:17.047, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:17.047, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:18.047, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:18.048, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:18.048, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:18.048, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:19.048, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:19.048, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:19.048, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:19.048, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:20.048, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:20.049, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:20.049, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:20.049, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:21.049, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:21.049, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:21.049, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:21.049, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:22.049, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:22.049, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:12:22.050, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:12:22.050, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:12:23.050, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:23.050, NVIDIA A100-SXM4-80GB, 1, 2867 MiB
2025/02/18 20:12:23.050, NVIDIA A100-SXM4-80GB, 2, 2961 MiB
2025/02/18 20:12:23.050, NVIDIA A100-SXM4-80GB, 3, 1187 MiB
2025/02/18 20:12:24.050, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:24.051, NVIDIA A100-SXM4-80GB, 1, 3493 MiB
2025/02/18 20:12:24.051, NVIDIA A100-SXM4-80GB, 2, 3599 MiB
2025/02/18 20:12:24.051, NVIDIA A100-SXM4-80GB, 3, 1811 MiB
2025/02/18 20:12:25.051, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:25.051, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:12:25.051, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:12:25.051, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:12:26.051, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:26.051, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:12:26.052, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:12:26.052, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:12:27.052, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:12:27.052, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:12:27.052, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:12:27.052, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:12:28.052, NVIDIA A100-SXM4-80GB, 0, 3615 MiB
2025/02/18 20:12:28.052, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
2025/02/18 20:12:28.052, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 20:12:28.053, NVIDIA A100-SXM4-80GB, 3, 1883 MiB
2025/02/18 20:12:29.053, NVIDIA A100-SXM4-80GB, 0, 4137 MiB
2025/02/18 20:12:29.053, NVIDIA A100-SXM4-80GB, 1, 3703 MiB
2025/02/18 20:12:29.053, NVIDIA A100-SXM4-80GB, 2, 3703 MiB
2025/02/18 20:12:29.053, NVIDIA A100-SXM4-80GB, 3, 1933 MiB
2025/02/18 20:12:30.053, NVIDIA A100-SXM4-80GB, 0, 5127 MiB
2025/02/18 20:12:30.054, NVIDIA A100-SXM4-80GB, 1, 4937 MiB
2025/02/18 20:12:30.054, NVIDIA A100-SXM4-80GB, 2, 4939 MiB
2025/02/18 20:12:30.054, NVIDIA A100-SXM4-80GB, 3, 3025 MiB
2025/02/18 20:12:31.054, NVIDIA A100-SXM4-80GB, 0, 5769 MiB
2025/02/18 20:12:31.058, NVIDIA A100-SXM4-80GB, 1, 5545 MiB
2025/02/18 20:12:31.058, NVIDIA A100-SXM4-80GB, 2, 5625 MiB
2025/02/18 20:12:31.058, NVIDIA A100-SXM4-80GB, 3, 3711 MiB
2025/02/18 20:12:32.058, NVIDIA A100-SXM4-80GB, 0, 7419 MiB
2025/02/18 20:12:32.059, NVIDIA A100-SXM4-80GB, 1, 7097 MiB
2025/02/18 20:12:32.059, NVIDIA A100-SXM4-80GB, 2, 7225 MiB
2025/02/18 20:12:32.059, NVIDIA A100-SXM4-80GB, 3, 5183 MiB
2025/02/18 20:12:33.059, NVIDIA A100-SXM4-80GB, 0, 8865 MiB
2025/02/18 20:12:33.059, NVIDIA A100-SXM4-80GB, 1, 8543 MiB
2025/02/18 20:12:33.059, NVIDIA A100-SXM4-80GB, 2, 8623 MiB
2025/02/18 20:12:33.060, NVIDIA A100-SXM4-80GB, 3, 6533 MiB
2025/02/18 20:12:34.060, NVIDIA A100-SXM4-80GB, 0, 10595 MiB
2025/02/18 20:12:34.060, NVIDIA A100-SXM4-80GB, 1, 10273 MiB
2025/02/18 20:12:34.060, NVIDIA A100-SXM4-80GB, 2, 10353 MiB
2025/02/18 20:12:34.061, NVIDIA A100-SXM4-80GB, 3, 8263 MiB
2025/02/18 20:12:35.061, NVIDIA A100-SXM4-80GB, 0, 12327 MiB
2025/02/18 20:12:35.061, NVIDIA A100-SXM4-80GB, 1, 11957 MiB
2025/02/18 20:12:35.061, NVIDIA A100-SXM4-80GB, 2, 12037 MiB
2025/02/18 20:12:35.061, NVIDIA A100-SXM4-80GB, 3, 9945 MiB
2025/02/18 20:12:36.061, NVIDIA A100-SXM4-80GB, 0, 13003 MiB
2025/02/18 20:12:36.061, NVIDIA A100-SXM4-80GB, 1, 12681 MiB
2025/02/18 20:12:36.061, NVIDIA A100-SXM4-80GB, 2, 12809 MiB
2025/02/18 20:12:36.061, NVIDIA A100-SXM4-80GB, 3, 10767 MiB
2025/02/18 20:12:37.062, NVIDIA A100-SXM4-80GB, 0, 13951 MiB
2025/02/18 20:12:37.062, NVIDIA A100-SXM4-80GB, 1, 13681 MiB
2025/02/18 20:12:37.062, NVIDIA A100-SXM4-80GB, 2, 13843 MiB
2025/02/18 20:12:37.062, NVIDIA A100-SXM4-80GB, 3, 11803 MiB
2025/02/18 20:12:38.062, NVIDIA A100-SXM4-80GB, 0, 14067 MiB
2025/02/18 20:12:38.062, NVIDIA A100-SXM4-80GB, 1, 13841 MiB
2025/02/18 20:12:38.062, NVIDIA A100-SXM4-80GB, 2, 14005 MiB
2025/02/18 20:12:38.063, NVIDIA A100-SXM4-80GB, 3, 11961 MiB
2025/02/18 20:12:39.063, NVIDIA A100-SXM4-80GB, 0, 14511 MiB
2025/02/18 20:12:39.063, NVIDIA A100-SXM4-80GB, 1, 14447 MiB
2025/02/18 20:12:39.063, NVIDIA A100-SXM4-80GB, 2, 14483 MiB
2025/02/18 20:12:39.063, NVIDIA A100-SXM4-80GB, 3, 12571 MiB
2025/02/18 20:12:40.063, NVIDIA A100-SXM4-80GB, 0, 14533 MiB
2025/02/18 20:12:40.063, NVIDIA A100-SXM4-80GB, 1, 14469 MiB
2025/02/18 20:12:40.063, NVIDIA A100-SXM4-80GB, 2, 14483 MiB
2025/02/18 20:12:40.063, NVIDIA A100-SXM4-80GB, 3, 12571 MiB
2025/02/18 20:12:41.063, NVIDIA A100-SXM4-80GB, 0, 15271 MiB
2025/02/18 20:12:41.063, NVIDIA A100-SXM4-80GB, 1, 15303 MiB
2025/02/18 20:12:41.064, NVIDIA A100-SXM4-80GB, 2, 15071 MiB
2025/02/18 20:12:41.064, NVIDIA A100-SXM4-80GB, 3, 12737 MiB
2025/02/18 20:12:42.064, NVIDIA A100-SXM4-80GB, 0, 19535 MiB
2025/02/18 20:12:42.064, NVIDIA A100-SXM4-80GB, 1, 19275 MiB
2025/02/18 20:12:42.064, NVIDIA A100-SXM4-80GB, 2, 19189 MiB
2025/02/18 20:12:42.064, NVIDIA A100-SXM4-80GB, 3, 17235 MiB
2025/02/18 20:12:43.064, NVIDIA A100-SXM4-80GB, 0, 32605 MiB
2025/02/18 20:12:43.064, NVIDIA A100-SXM4-80GB, 1, 32399 MiB
2025/02/18 20:12:43.064, NVIDIA A100-SXM4-80GB, 2, 32275 MiB
2025/02/18 20:12:43.064, NVIDIA A100-SXM4-80GB, 3, 30459 MiB
2025/02/18 20:12:44.064, NVIDIA A100-SXM4-80GB, 0, 33189 MiB
2025/02/18 20:12:44.064, NVIDIA A100-SXM4-80GB, 1, 33143 MiB
2025/02/18 20:12:44.065, NVIDIA A100-SXM4-80GB, 2, 33149 MiB
2025/02/18 20:12:44.065, NVIDIA A100-SXM4-80GB, 3, 31431 MiB
2025/02/18 20:12:45.065, NVIDIA A100-SXM4-80GB, 0, 33785 MiB
2025/02/18 20:12:45.065, NVIDIA A100-SXM4-80GB, 1, 33143 MiB
2025/02/18 20:12:45.065, NVIDIA A100-SXM4-80GB, 2, 33149 MiB
2025/02/18 20:12:45.065, NVIDIA A100-SXM4-80GB, 3, 31431 MiB
2025/02/18 20:12:46.065, NVIDIA A100-SXM4-80GB, 0, 33785 MiB
2025/02/18 20:12:46.065, NVIDIA A100-SXM4-80GB, 1, 33143 MiB
2025/02/18 20:12:46.065, NVIDIA A100-SXM4-80GB, 2, 33149 MiB
2025/02/18 20:12:46.065, NVIDIA A100-SXM4-80GB, 3, 32275 MiB
2025/02/18 20:12:47.065, NVIDIA A100-SXM4-80GB, 0, 33785 MiB
2025/02/18 20:12:47.065, NVIDIA A100-SXM4-80GB, 1, 33143 MiB
2025/02/18 20:12:47.066, NVIDIA A100-SXM4-80GB, 2, 34021 MiB
2025/02/18 20:12:47.066, NVIDIA A100-SXM4-80GB, 3, 32275 MiB
2025/02/18 20:12:48.066, NVIDIA A100-SXM4-80GB, 0, 33785 MiB
2025/02/18 20:12:48.066, NVIDIA A100-SXM4-80GB, 1, 33909 MiB
2025/02/18 20:12:48.066, NVIDIA A100-SXM4-80GB, 2, 34021 MiB
2025/02/18 20:12:48.066, NVIDIA A100-SXM4-80GB, 3, 32275 MiB
