timestamp, name, index, memory.used [MiB]
2025/02/18 19:55:37.298, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:37.298, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:37.298, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:37.298, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:38.298, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:38.298, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:38.298, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:38.298, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:39.299, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:39.299, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:39.299, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:39.299, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:40.299, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:40.299, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:40.299, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:40.299, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:41.300, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:41.300, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:41.300, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:41.300, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:42.300, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:42.300, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:42.300, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:42.300, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:43.300, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:43.300, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:43.300, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:43.301, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:44.301, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:44.301, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:55:44.301, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:55:44.301, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:55:45.301, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:45.301, NVIDIA A100-SXM4-80GB, 1, 2779 MiB
2025/02/18 19:55:45.301, NVIDIA A100-SXM4-80GB, 2, 2757 MiB
2025/02/18 19:55:45.302, NVIDIA A100-SXM4-80GB, 3, 995 MiB
2025/02/18 19:55:46.302, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:55:46.302, NVIDIA A100-SXM4-80GB, 1, 2805 MiB
