timestamp, name, index, memory.used [MiB]
2025/02/18 19:48:28.724, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:28.725, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:28.725, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:28.725, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:29.725, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:29.725, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:29.725, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:29.725, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:30.726, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:30.726, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:30.726, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:30.726, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:31.726, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:31.726, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:31.726, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:31.726, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:32.727, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:32.727, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:32.727, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:32.727, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:33.727, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:33.728, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:33.728, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:33.728, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:34.728, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:34.728, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:34.728, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:34.728, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:35.728, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:35.729, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:48:35.729, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:48:35.729, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:48:36.729, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:36.729, NVIDIA A100-SXM4-80GB, 1, 2869 MiB
2025/02/18 19:48:36.729, NVIDIA A100-SXM4-80GB, 2, 2849 MiB
2025/02/18 19:48:36.729, NVIDIA A100-SXM4-80GB, 3, 1093 MiB
2025/02/18 19:48:37.729, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:37.919, NVIDIA A100-SXM4-80GB, 1, 3007 MiB
2025/02/18 19:48:37.921, NVIDIA A100-SXM4-80GB, 2, 2985 MiB
2025/02/18 19:48:37.922, NVIDIA A100-SXM4-80GB, 3, 1231 MiB
2025/02/18 19:48:38.922, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:38.922, NVIDIA A100-SXM4-80GB, 1, 3623 MiB
2025/02/18 19:48:38.923, NVIDIA A100-SXM4-80GB, 2, 3607 MiB
2025/02/18 19:48:38.923, NVIDIA A100-SXM4-80GB, 3, 1877 MiB
2025/02/18 19:48:39.923, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:39.923, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:48:39.923, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 19:48:39.923, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:48:40.924, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:48:40.924, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:48:40.924, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 19:48:40.924, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:48:41.924, NVIDIA A100-SXM4-80GB, 0, 3679 MiB
2025/02/18 19:48:41.924, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
2025/02/18 19:48:41.924, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 19:48:41.924, NVIDIA A100-SXM4-80GB, 3, 1883 MiB
2025/02/18 19:48:42.924, NVIDIA A100-SXM4-80GB, 0, 4137 MiB
2025/02/18 19:48:42.925, NVIDIA A100-SXM4-80GB, 1, 3703 MiB
2025/02/18 19:48:42.927, NVIDIA A100-SXM4-80GB, 2, 3703 MiB
2025/02/18 19:48:42.928, NVIDIA A100-SXM4-80GB, 3, 1933 MiB
2025/02/18 19:48:43.930, NVIDIA A100-SXM4-80GB, 0, 5195 MiB
2025/02/18 19:48:43.930, NVIDIA A100-SXM4-80GB, 1, 5001 MiB
2025/02/18 19:48:43.930, NVIDIA A100-SXM4-80GB, 2, 5001 MiB
2025/02/18 19:48:43.930, NVIDIA A100-SXM4-80GB, 3, 3087 MiB
2025/02/18 19:48:44.930, NVIDIA A100-SXM4-80GB, 0, 5645 MiB
2025/02/18 19:48:44.930, NVIDIA A100-SXM4-80GB, 1, 5451 MiB
2025/02/18 19:48:44.931, NVIDIA A100-SXM4-80GB, 2, 5395 MiB
2025/02/18 19:48:44.931, NVIDIA A100-SXM4-80GB, 3, 3597 MiB
2025/02/18 19:48:45.931, NVIDIA A100-SXM4-80GB, 0, 7465 MiB
2025/02/18 19:48:45.931, NVIDIA A100-SXM4-80GB, 1, 7323 MiB
2025/02/18 19:48:45.931, NVIDIA A100-SXM4-80GB, 2, 7323 MiB
2025/02/18 19:48:45.932, NVIDIA A100-SXM4-80GB, 3, 5265 MiB
2025/02/18 19:48:46.932, NVIDIA A100-SXM4-80GB, 0, 11509 MiB
2025/02/18 19:48:46.933, NVIDIA A100-SXM4-80GB, 1, 10145 MiB
2025/02/18 19:48:46.933, NVIDIA A100-SXM4-80GB, 2, 10145 MiB
2025/02/18 19:48:46.933, NVIDIA A100-SXM4-80GB, 3, 8087 MiB
2025/02/18 19:48:47.934, NVIDIA A100-SXM4-80GB, 0, 15365 MiB
2025/02/18 19:48:47.934, NVIDIA A100-SXM4-80GB, 1, 13061 MiB
2025/02/18 19:48:47.934, NVIDIA A100-SXM4-80GB, 2, 13061 MiB
2025/02/18 19:48:47.934, NVIDIA A100-SXM4-80GB, 3, 11003 MiB
2025/02/18 19:48:48.934, NVIDIA A100-SXM4-80GB, 0, 17717 MiB
2025/02/18 19:48:48.934, NVIDIA A100-SXM4-80GB, 1, 16447 MiB
2025/02/18 19:48:48.935, NVIDIA A100-SXM4-80GB, 2, 16447 MiB
2025/02/18 19:48:48.935, NVIDIA A100-SXM4-80GB, 3, 14295 MiB
2025/02/18 19:48:49.935, NVIDIA A100-SXM4-80GB, 0, 17819 MiB
2025/02/18 19:48:49.935, NVIDIA A100-SXM4-80GB, 1, 17845 MiB
2025/02/18 19:48:49.935, NVIDIA A100-SXM4-80GB, 2, 17867 MiB
2025/02/18 19:48:49.935, NVIDIA A100-SXM4-80GB, 3, 15789 MiB
2025/02/18 19:48:50.935, NVIDIA A100-SXM4-80GB, 0, 18747 MiB
2025/02/18 19:48:50.936, NVIDIA A100-SXM4-80GB, 1, 18801 MiB
2025/02/18 19:48:50.936, NVIDIA A100-SXM4-80GB, 2, 18823 MiB
2025/02/18 19:48:50.936, NVIDIA A100-SXM4-80GB, 3, 16749 MiB
2025/02/18 19:48:51.936, NVIDIA A100-SXM4-80GB, 0, 18783 MiB
2025/02/18 19:48:51.936, NVIDIA A100-SXM4-80GB, 1, 18979 MiB
2025/02/18 19:48:51.936, NVIDIA A100-SXM4-80GB, 2, 18997 MiB
2025/02/18 19:48:51.936, NVIDIA A100-SXM4-80GB, 3, 16921 MiB
2025/02/18 19:48:52.936, NVIDIA A100-SXM4-80GB, 0, 18783 MiB
2025/02/18 19:48:52.936, NVIDIA A100-SXM4-80GB, 1, 18979 MiB
2025/02/18 19:48:52.937, NVIDIA A100-SXM4-80GB, 2, 18997 MiB
2025/02/18 19:48:52.937, NVIDIA A100-SXM4-80GB, 3, 16921 MiB
2025/02/18 19:48:53.937, NVIDIA A100-SXM4-80GB, 0, 20495 MiB
2025/02/18 19:48:53.937, NVIDIA A100-SXM4-80GB, 1, 21281 MiB
2025/02/18 19:48:53.937, NVIDIA A100-SXM4-80GB, 2, 20807 MiB
2025/02/18 19:48:53.937, NVIDIA A100-SXM4-80GB, 3, 18195 MiB
2025/02/18 19:48:54.937, NVIDIA A100-SXM4-80GB, 0, 20495 MiB
2025/02/18 19:48:54.937, NVIDIA A100-SXM4-80GB, 1, 21281 MiB
2025/02/18 19:48:54.937, NVIDIA A100-SXM4-80GB, 2, 20807 MiB
2025/02/18 19:48:54.937, NVIDIA A100-SXM4-80GB, 3, 18195 MiB
2025/02/18 19:48:55.938, NVIDIA A100-SXM4-80GB, 0, 21707 MiB
2025/02/18 19:48:55.938, NVIDIA A100-SXM4-80GB, 1, 21837 MiB
2025/02/18 19:48:55.938, NVIDIA A100-SXM4-80GB, 2, 21831 MiB
2025/02/18 19:48:55.938, NVIDIA A100-SXM4-80GB, 3, 19595 MiB
2025/02/18 19:48:56.938, NVIDIA A100-SXM4-80GB, 0, 53831 MiB
2025/02/18 19:48:56.938, NVIDIA A100-SXM4-80GB, 1, 53919 MiB
