timestamp, name, index, memory.used [MiB]
2025/02/18 19:02:54.794, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:02:54.795, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:02:54.795, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:02:54.795, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:02:55.795, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:02:55.795, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:02:55.795, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:02:55.795, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:02:56.795, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:02:56.796, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:02:56.796, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:02:56.796, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:02:57.796, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:02:57.796, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:02:57.796, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:02:57.796, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:02:58.796, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:02:58.796, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:02:58.797, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:02:58.797, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:02:59.797, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:02:59.797, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:02:59.797, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:02:59.797, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:03:00.797, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:03:00.798, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:03:00.798, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:03:00.798, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:03:01.798, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:03:01.798, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:03:01.798, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:03:01.798, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:03:02.798, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:03:02.798, NVIDIA A100-SXM4-80GB, 1, 2819 MiB
2025/02/18 19:03:02.799, NVIDIA A100-SXM4-80GB, 2, 2809 MiB
2025/02/18 19:03:02.799, NVIDIA A100-SXM4-80GB, 3, 1029 MiB
2025/02/18 19:03:03.799, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:03:03.799, NVIDIA A100-SXM4-80GB, 1, 3513 MiB
2025/02/18 19:03:03.799, NVIDIA A100-SXM4-80GB, 2, 3499 MiB
2025/02/18 19:03:03.799, NVIDIA A100-SXM4-80GB, 3, 1739 MiB
2025/02/18 19:03:04.799, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:03:04.800, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:03:04.800, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 19:03:04.800, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:03:05.800, NVIDIA A100-SXM4-80GB, 0, 3377 MiB
2025/02/18 19:03:05.800, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:03:05.800, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 19:03:05.800, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:03:06.800, NVIDIA A100-SXM4-80GB, 0, 3929 MiB
2025/02/18 19:03:06.801, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:03:06.801, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 19:03:06.801, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:03:07.801, NVIDIA A100-SXM4-80GB, 0, 4261 MiB
2025/02/18 19:03:07.801, NVIDIA A100-SXM4-80GB, 1, 3827 MiB
2025/02/18 19:03:07.801, NVIDIA A100-SXM4-80GB, 2, 3837 MiB
2025/02/18 19:03:07.807, NVIDIA A100-SXM4-80GB, 3, 2125 MiB
2025/02/18 19:03:08.807, NVIDIA A100-SXM4-80GB, 0, 5195 MiB
2025/02/18 19:03:08.807, NVIDIA A100-SXM4-80GB, 1, 5001 MiB
2025/02/18 19:03:08.807, NVIDIA A100-SXM4-80GB, 2, 5001 MiB
2025/02/18 19:03:08.807, NVIDIA A100-SXM4-80GB, 3, 3087 MiB
2025/02/18 19:03:09.807, NVIDIA A100-SXM4-80GB, 0, 6095 MiB
2025/02/18 19:03:09.809, NVIDIA A100-SXM4-80GB, 1, 5883 MiB
2025/02/18 19:03:09.809, NVIDIA A100-SXM4-80GB, 2, 5883 MiB
2025/02/18 19:03:09.809, NVIDIA A100-SXM4-80GB, 3, 4053 MiB
2025/02/18 19:03:10.810, NVIDIA A100-SXM4-80GB, 0, 8531 MiB
2025/02/18 19:03:10.810, NVIDIA A100-SXM4-80GB, 1, 8097 MiB
2025/02/18 19:03:10.810, NVIDIA A100-SXM4-80GB, 2, 8037 MiB
2025/02/18 19:03:10.810, NVIDIA A100-SXM4-80GB, 3, 6039 MiB
2025/02/18 19:03:11.811, NVIDIA A100-SXM4-80GB, 0, 12193 MiB
2025/02/18 19:03:11.811, NVIDIA A100-SXM4-80GB, 1, 10799 MiB
2025/02/18 19:03:11.811, NVIDIA A100-SXM4-80GB, 2, 10739 MiB
2025/02/18 19:03:11.811, NVIDIA A100-SXM4-80GB, 3, 8741 MiB
2025/02/18 19:03:12.811, NVIDIA A100-SXM4-80GB, 0, 12227 MiB
2025/02/18 19:03:12.811, NVIDIA A100-SXM4-80GB, 1, 12239 MiB
2025/02/18 19:03:12.811, NVIDIA A100-SXM4-80GB, 2, 12239 MiB
2025/02/18 19:03:12.812, NVIDIA A100-SXM4-80GB, 3, 10181 MiB
2025/02/18 19:03:13.812, NVIDIA A100-SXM4-80GB, 0, 12897 MiB
2025/02/18 19:03:13.812, NVIDIA A100-SXM4-80GB, 1, 13065 MiB
2025/02/18 19:03:13.812, NVIDIA A100-SXM4-80GB, 2, 13073 MiB
2025/02/18 19:03:13.812, NVIDIA A100-SXM4-80GB, 3, 11011 MiB
2025/02/18 19:03:14.812, NVIDIA A100-SXM4-80GB, 0, 13063 MiB
2025/02/18 19:03:14.812, NVIDIA A100-SXM4-80GB, 1, 13269 MiB
