timestamp, name, index, memory.used [MiB]
2025/02/18 20:02:58.848, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:02:58.849, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:02:58.849, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:02:58.849, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:02:59.849, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:02:59.849, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:02:59.849, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:02:59.849, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:03:00.849, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:00.850, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:03:00.850, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:03:00.850, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:03:01.850, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:01.850, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:03:01.850, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:03:01.850, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:03:02.850, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:02.851, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:03:02.851, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:03:02.851, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:03:03.851, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:03.851, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:03:03.851, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:03:03.851, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:03:04.851, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:04.852, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:03:04.852, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:03:04.852, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:03:05.852, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:05.852, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:03:05.852, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:03:05.852, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:03:06.853, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:06.853, NVIDIA A100-SXM4-80GB, 1, 2923 MiB
2025/02/18 20:03:06.853, NVIDIA A100-SXM4-80GB, 2, 2839 MiB
2025/02/18 20:03:06.853, NVIDIA A100-SXM4-80GB, 3, 1135 MiB
2025/02/18 20:03:07.853, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:07.853, NVIDIA A100-SXM4-80GB, 1, 3543 MiB
2025/02/18 20:03:07.853, NVIDIA A100-SXM4-80GB, 2, 3497 MiB
2025/02/18 20:03:07.854, NVIDIA A100-SXM4-80GB, 3, 1807 MiB
2025/02/18 20:03:08.854, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:08.854, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:03:08.854, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:03:08.854, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:03:09.854, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:09.854, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:03:09.854, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:03:09.855, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:03:10.855, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:03:10.855, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:03:10.855, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:03:10.855, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:03:11.855, NVIDIA A100-SXM4-80GB, 0, 3481 MiB
2025/02/18 20:03:11.855, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
2025/02/18 20:03:11.856, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 20:03:11.856, NVIDIA A100-SXM4-80GB, 3, 1883 MiB
2025/02/18 20:03:12.856, NVIDIA A100-SXM4-80GB, 0, 4087 MiB
2025/02/18 20:03:12.856, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
2025/02/18 20:03:12.856, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 20:03:12.856, NVIDIA A100-SXM4-80GB, 3, 1883 MiB
2025/02/18 20:03:13.856, NVIDIA A100-SXM4-80GB, 0, 4857 MiB
2025/02/18 20:03:13.857, NVIDIA A100-SXM4-80GB, 1, 4663 MiB
2025/02/18 20:03:13.857, NVIDIA A100-SXM4-80GB, 2, 4663 MiB
2025/02/18 20:03:13.857, NVIDIA A100-SXM4-80GB, 3, 2749 MiB
2025/02/18 20:03:14.857, NVIDIA A100-SXM4-80GB, 0, 5289 MiB
2025/02/18 20:03:14.858, NVIDIA A100-SXM4-80GB, 1, 5095 MiB
2025/02/18 20:03:14.858, NVIDIA A100-SXM4-80GB, 2, 5095 MiB
2025/02/18 20:03:14.859, NVIDIA A100-SXM4-80GB, 3, 3181 MiB
2025/02/18 20:03:15.860, NVIDIA A100-SXM4-80GB, 0, 6337 MiB
2025/02/18 20:03:15.861, NVIDIA A100-SXM4-80GB, 1, 6369 MiB
2025/02/18 20:03:15.861, NVIDIA A100-SXM4-80GB, 2, 6377 MiB
2025/02/18 20:03:15.861, NVIDIA A100-SXM4-80GB, 3, 4297 MiB
2025/02/18 20:03:16.862, NVIDIA A100-SXM4-80GB, 0, 10381 MiB
2025/02/18 20:03:16.862, NVIDIA A100-SXM4-80GB, 1, 9485 MiB
2025/02/18 20:03:16.862, NVIDIA A100-SXM4-80GB, 2, 9485 MiB
2025/02/18 20:03:16.862, NVIDIA A100-SXM4-80GB, 3, 7333 MiB
2025/02/18 20:03:17.862, NVIDIA A100-SXM4-80GB, 0, 15083 MiB
2025/02/18 20:03:17.863, NVIDIA A100-SXM4-80GB, 1, 12779 MiB
2025/02/18 20:03:17.863, NVIDIA A100-SXM4-80GB, 2, 12779 MiB
2025/02/18 20:03:17.863, NVIDIA A100-SXM4-80GB, 3, 10625 MiB
2025/02/18 20:03:18.863, NVIDIA A100-SXM4-80GB, 0, 17717 MiB
2025/02/18 20:03:18.863, NVIDIA A100-SXM4-80GB, 1, 16353 MiB
2025/02/18 20:03:18.863, NVIDIA A100-SXM4-80GB, 2, 16353 MiB
2025/02/18 20:03:18.863, NVIDIA A100-SXM4-80GB, 3, 14107 MiB
2025/02/18 20:03:19.863, NVIDIA A100-SXM4-80GB, 0, 17779 MiB
2025/02/18 20:03:19.863, NVIDIA A100-SXM4-80GB, 1, 17763 MiB
2025/02/18 20:03:19.863, NVIDIA A100-SXM4-80GB, 2, 17763 MiB
2025/02/18 20:03:19.864, NVIDIA A100-SXM4-80GB, 3, 15705 MiB
2025/02/18 20:03:20.864, NVIDIA A100-SXM4-80GB, 0, 18745 MiB
2025/02/18 20:03:20.864, NVIDIA A100-SXM4-80GB, 1, 18779 MiB
2025/02/18 20:03:20.864, NVIDIA A100-SXM4-80GB, 2, 18805 MiB
2025/02/18 20:03:20.864, NVIDIA A100-SXM4-80GB, 3, 16759 MiB
2025/02/18 20:03:21.864, NVIDIA A100-SXM4-80GB, 0, 18785 MiB
