timestamp, name, index, memory.used [MiB]
2025/02/18 20:17:33.096, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:33.096, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:33.096, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:33.097, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:34.097, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:34.097, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:34.097, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:34.097, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:35.097, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:35.098, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:35.098, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:35.098, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:36.098, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:36.098, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:36.098, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:36.098, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:37.098, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:37.099, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:37.099, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:37.099, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:38.099, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:38.099, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:38.099, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:38.099, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:39.100, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:39.100, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:39.100, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:39.100, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:40.100, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:40.100, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:17:40.100, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:17:40.100, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:17:41.100, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:41.101, NVIDIA A100-SXM4-80GB, 1, 2841 MiB
2025/02/18 20:17:41.101, NVIDIA A100-SXM4-80GB, 2, 2869 MiB
2025/02/18 20:17:41.101, NVIDIA A100-SXM4-80GB, 3, 1085 MiB
2025/02/18 20:17:42.101, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:42.101, NVIDIA A100-SXM4-80GB, 1, 3473 MiB
2025/02/18 20:17:42.101, NVIDIA A100-SXM4-80GB, 2, 3507 MiB
2025/02/18 20:17:42.101, NVIDIA A100-SXM4-80GB, 3, 1753 MiB
2025/02/18 20:17:43.102, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:43.102, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:17:43.102, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:17:43.102, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:17:44.102, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:44.102, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:17:44.102, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:17:44.103, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:17:45.103, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:17:45.103, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:17:45.103, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:17:45.104, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:17:46.104, NVIDIA A100-SXM4-80GB, 0, 3441 MiB
2025/02/18 20:17:46.104, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
2025/02/18 20:17:46.104, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 20:17:46.104, NVIDIA A100-SXM4-80GB, 3, 1883 MiB
