timestamp, name, index, memory.used [MiB]
2025/02/18 19:12:44.836, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:44.836, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:44.836, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:44.836, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:45.836, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:45.836, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:45.836, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:45.836, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:46.837, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:46.837, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:46.837, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:46.837, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:47.837, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:47.837, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:47.837, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:47.838, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:48.838, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:48.838, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:48.838, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:48.838, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:49.838, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:49.838, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:49.839, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:49.839, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:50.839, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:50.839, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:50.839, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:50.839, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:51.839, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:51.839, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:12:51.839, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:12:51.840, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:12:52.840, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:52.840, NVIDIA A100-SXM4-80GB, 1, 2813 MiB
2025/02/18 19:12:52.840, NVIDIA A100-SXM4-80GB, 2, 2821 MiB
2025/02/18 19:12:52.840, NVIDIA A100-SXM4-80GB, 3, 1037 MiB
2025/02/18 19:12:53.840, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:53.840, NVIDIA A100-SXM4-80GB, 1, 3489 MiB
2025/02/18 19:12:53.840, NVIDIA A100-SXM4-80GB, 2, 3485 MiB
2025/02/18 19:12:53.840, NVIDIA A100-SXM4-80GB, 3, 1751 MiB
2025/02/18 19:12:54.841, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:12:54.841, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:12:54.841, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 19:12:54.841, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:12:55.841, NVIDIA A100-SXM4-80GB, 0, 2783 MiB
2025/02/18 19:12:55.868, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:12:55.868, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 19:12:55.868, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:12:56.868, NVIDIA A100-SXM4-80GB, 0, 3689 MiB
2025/02/18 19:12:57.154, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 19:12:57.155, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 19:12:57.155, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 19:12:58.157, NVIDIA A100-SXM4-80GB, 0, 3967 MiB
2025/02/18 19:12:58.157, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
2025/02/18 19:12:58.157, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 19:12:58.157, NVIDIA A100-SXM4-80GB, 3, 1883 MiB
2025/02/18 19:12:59.158, NVIDIA A100-SXM4-80GB, 0, 4713 MiB
2025/02/18 19:12:59.158, NVIDIA A100-SXM4-80GB, 1, 4279 MiB
2025/02/18 19:12:59.158, NVIDIA A100-SXM4-80GB, 2, 4279 MiB
2025/02/18 19:12:59.158, NVIDIA A100-SXM4-80GB, 3, 2509 MiB
2025/02/18 19:13:00.158, NVIDIA A100-SXM4-80GB, 0, 5331 MiB
2025/02/18 19:13:00.158, NVIDIA A100-SXM4-80GB, 1, 5137 MiB
2025/02/18 19:13:00.159, NVIDIA A100-SXM4-80GB, 2, 5137 MiB
2025/02/18 19:13:00.159, NVIDIA A100-SXM4-80GB, 3, 3223 MiB
2025/02/18 19:13:01.159, NVIDIA A100-SXM4-80GB, 0, 6885 MiB
2025/02/18 19:13:01.159, NVIDIA A100-SXM4-80GB, 1, 5923 MiB
2025/02/18 19:13:01.159, NVIDIA A100-SXM4-80GB, 2, 5923 MiB
2025/02/18 19:13:01.159, NVIDIA A100-SXM4-80GB, 3, 4009 MiB
2025/02/18 19:13:02.159, NVIDIA A100-SXM4-80GB, 0, 7667 MiB
2025/02/18 19:13:02.159, NVIDIA A100-SXM4-80GB, 1, 6645 MiB
2025/02/18 19:13:02.160, NVIDIA A100-SXM4-80GB, 2, 6705 MiB
2025/02/18 19:13:02.160, NVIDIA A100-SXM4-80GB, 3, 4791 MiB
2025/02/18 19:13:03.160, NVIDIA A100-SXM4-80GB, 0, 7767 MiB
2025/02/18 19:13:03.160, NVIDIA A100-SXM4-80GB, 1, 6805 MiB
2025/02/18 19:13:03.160, NVIDIA A100-SXM4-80GB, 2, 6825 MiB
