timestamp, name, index, memory.used [MiB]
2025/02/18 19:29:07.016, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:07.016, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:07.016, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:07.016, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:08.016, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:08.016, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:08.016, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:08.016, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:09.016, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:09.017, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:09.017, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:09.017, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:10.017, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:10.017, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:10.018, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:10.018, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:11.018, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:11.018, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:11.018, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:11.018, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:12.018, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:12.018, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:12.019, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:12.019, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:13.019, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:13.019, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:13.019, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:13.019, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:14.019, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:14.020, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:29:14.020, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:29:14.020, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:29:15.020, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:29:15.020, NVIDIA A100-SXM4-80GB, 1, 2873 MiB
2025/02/18 19:29:15.020, NVIDIA A100-SXM4-80GB, 2, 2867 MiB
