timestamp, name, index, memory.used [MiB]
2025/02/18 20:09:37.832, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:37.832, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:37.832, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:37.832, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:38.833, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:38.833, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:38.833, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:38.833, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:39.833, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:39.833, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:39.833, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:39.833, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:40.834, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:40.834, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:40.834, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:40.834, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:41.834, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:41.834, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:41.834, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:41.835, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:42.835, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:42.835, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:42.835, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:42.835, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:43.835, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:43.836, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:43.836, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:43.836, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:44.836, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:44.836, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 20:09:44.836, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 20:09:44.836, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 20:09:45.837, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:45.837, NVIDIA A100-SXM4-80GB, 1, 2851 MiB
2025/02/18 20:09:45.837, NVIDIA A100-SXM4-80GB, 2, 2857 MiB
2025/02/18 20:09:45.837, NVIDIA A100-SXM4-80GB, 3, 1099 MiB
2025/02/18 20:09:46.837, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:46.837, NVIDIA A100-SXM4-80GB, 1, 3503 MiB
2025/02/18 20:09:46.837, NVIDIA A100-SXM4-80GB, 2, 3509 MiB
2025/02/18 20:09:46.837, NVIDIA A100-SXM4-80GB, 3, 1743 MiB
2025/02/18 20:09:47.838, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:47.838, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:09:47.838, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:09:47.838, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:09:48.838, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:48.838, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:09:48.838, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:09:48.839, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:09:49.839, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 20:09:49.839, NVIDIA A100-SXM4-80GB, 1, 3651 MiB
2025/02/18 20:09:49.839, NVIDIA A100-SXM4-80GB, 2, 3651 MiB
2025/02/18 20:09:49.839, NVIDIA A100-SXM4-80GB, 3, 1881 MiB
2025/02/18 20:09:50.840, NVIDIA A100-SXM4-80GB, 0, 3459 MiB
2025/02/18 20:09:50.840, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
2025/02/18 20:09:50.840, NVIDIA A100-SXM4-80GB, 2, 3653 MiB
2025/02/18 20:09:50.840, NVIDIA A100-SXM4-80GB, 3, 1883 MiB
2025/02/18 20:09:51.840, NVIDIA A100-SXM4-80GB, 0, 4085 MiB
2025/02/18 20:09:51.840, NVIDIA A100-SXM4-80GB, 1, 3653 MiB
